16313	toi-cuong-boss-he-thong	Mạnh Nhất Hệ Thống Boss
16315	cung-thu-bat-tu-vu-bo-	Cung Thủ Không Chết Vào Đường Tiếp Tế
16316	dao-ly-vo-han-mat-that	Thoát Đi Vô Hạn Mật Thất
16318	vu-su-mon-dich-nhat-thuong-	Sinh Hoạt Hàng Ngày Của Các Vu Sư
16323	bac-tong-huu-than-khac	Bắc Tống Có Xe Tăng
16325	van-long-giang-ho	Mây Xách Giang Hồ
16331	vuong-dai-luan-dich-dien-nghe-	Kiếp Sống Nghệ Thuật Của Vương Đại Luân
16333	dao-hiep	Nói Hiệp
16335	sung-trinh-thinh-the	Sùng Trinh Thịnh Thế
16336	nghich-thuy-hanh-chu	Đi Ngược Dòng Hành Tuần
16337	hoang-de-truc-ba-gian	Phòng Stream Hoàng Đế
16338	van-gioi-cau-dao	Vạn Giới Cầu Đạo
16340	nga-dich-ma-ma-sa-nai-doa	Ma Ma Gardevoir Của Ta
16341	van-ngu-de-tao-gia	Người Sáng Lập Vui Chơi Giải Trí
16345	dai-minh-1630	Đại Minh 1630
16349	hai-tac-chi-tu-vong-y-su	Tử Vong Hải Tặc Thầy Thuốc
16350	trung-sinh-tuc-dan-dai-lao	Trùng Sinh Đại Lão Giới Túc Cầu
16351	tuyet-the-hoang-de	Hoàng Đế Tuyệt Thế
16355	bao-quan-thoi-dai	Thời Đại Bạo Chúa
16356	chien-tranh-cuong-do	Cuồng Đồ Chiến Tranh
16357	toan-chuc-tu-than	Toàn Chức Tu Thần
16358	han-ngu-chi-lam-thoi-cong	K-biz: Công Việc Tạm Thời
16360	nhat-tai-hoc-vien	Ngày Tại Học Viện
16361	ma-than-lac-vien	Lạc Viên Ma Thần
16362	than-van-chien-ky	Hoa Văn Thần Chiến Ký
16363	thanh-van-truc-thuong	Thẳng Tới Mây Xanh
16364	xuyen-hoi-my-quoc-duong-than-con	Mặc Lại Nước Mỹ Đương Thần Côn
16369	tai-tuyen-dang-dinh-cap-dich	Tại Tuyến Đợi Rất Gấp
16370	bien-cach-1854	Biến Cách 1854
16374	han-canh-quan	Hàn Cảnh Quan
16376	dao-hach-dia-chu	Địa Chủ Hột Đào
16379	vo-dich-kiem-vuc	Vô Địch Kiếm Vực
16380	vu-tru-khai-thi-luc	Sách Khải Huyền Vũ Trụ
16381	phao-khoi-dai-tac-chien	Tốt Thí Đại Tác Chiến
16382	tuc-xuy-phong-bao-dich-ky-	Tức Thổi Gió Mạo Hiểm Kỳ Diệu Bạo
16384	lai-tu-ngoa-ca-the-gioi-	Đến Từ Hổ Phách Của Thế Giới Ngoã Ca
16385	vi-lai-khai-thac-gia	Người Khai Thác Tương Lai
16407	phi-quan-sat-gia-dich-ao-	Phi Người Quan Sát Giả Tưởng Thăm Dò
16410	vong-linh-dich-hau-due	Hậu Duệ Của Vong Linh
16413	bat-kha-danh-trang-ham-nuong-	Không Thể Diễn Tả Hạm Nương Trấn Thủ Phủ
16414	long-chau-chi-vo-thien-tong-su	Võ Thiên Ngọc Rồng Tông Sư
16416	than-vo-thuong-khung	Bầu Trời Thần Võ
16418	tuyet-doi-chuong-khong	Tuyệt Đối Khống Chế
16423	phat-ca-qq-cap-nu-oa	Phát Cái QQ Cho Nữ Oa
16424	than-cap-mo-phong-dai-thien-vuong	Bắt Chước Thần Cấp Thiên Vương Lớn
16427	khoa-hoc-dich-thu-nguyen-hanh-gia	Hành Giả Thứ Nguyên Khoa Học
16434	de-quoc-dai-hang-hai	Đế Quốc Hàng Hải Lớn
16435	van-thanh-thi-bat-thi-chung-benh	Văn Thanh Phải Hay Không Chủng Bệnh
16436	dai-quoc-y	Đại Quốc Y
16437	tu-cuu-the-gioi	Tự Thế Giới Cũ
16438	nga-dich-dien-anh-the-gioi	Thế Giới Điện Ảnh Của Ta
16445	cach-cach-bat-nhap	Hoàn Toàn Không Khớp
16447	anh-dung-pho-tu-he-thong	Anh Dũng Chịu Chết Hệ Thống
16448	nhat-quyen-phan-khai-sinh-tu-lo	Một Quyền Phân Ra Đường Sinh Tử
16449	nguyen-thuy-quat-khoi	Quật Khởi Nguyên Thủy
16451	chien-chuy-chi-di-huong-gia	Chiến Người Tha Hương Chuỳ
16452	sieu-da-man	Siêu Dã Man
16456	khoa-ky-chua-te	Khoa Học Kỹ Thuật Chúa Tể
16457	my-nu-dich-thau-thi-cao-thu	Mỹ Nữ Thấu Thị Cao Thủ
16458	kiem-trung-tien	Tiên Kiếm Trong
16459	han-trang	Hung Hãn Trang
16460	yeu-thanh-truyen	Yêu Thánh Truyền
16461	niem-hoa-tieu	Nhặt Nụ Cười Hoa
16462	song-phi-mong	Mộng Song Phi
16463	minh-dong-nhung-huu-tuyet	Sáng Đông Vẫn Có Tuyết
16464	ai-han-vo-ngan	Yêu Hận Vô Ngần
16465	tinh-khien-luong-the	Tình Dắt Hai Thế
16466	tinh-vuc-chinh-do	Hành Trình Tinh Vực
16467	bach-loc-nguyen	Bạch Lộc Nguyên
16468	hoanh-tao-van-thanh-dich-vo-	Quét Ngang Hạm Đội Vô Địch Cuối Thanh
16469	tinh-ha-de-quoc	Đế Quốc Ngân Hà
16471	nhat-hieu-hong-nhan	Người Tâm Phúc Số Một
16473	giang-ho-gian-hung-truyen	Gian Hùng Giang Hồ Truyền
16477	phe-tho-quat-khoi	Phế Thổ Quật Khởi
16479	nhi-thu-nguyen-ly-dich-nga-	Ta Trong Nhị Thứ Nguyên Căn Bản Vô Địch
16480	trong-khi-vi-vuong	Trọng Khí Vì Vương
16489	trung-sinh-chi-khu-cuoc-dai-	Trùng Sinh: Móc Đại Hán Bàn Chân Biến Nam Thần
16491	1899-dai-thoi-dai	1899 Đại Thời Đại
16497	trung-sinh-chi-dai-ngu-lac-	Trùng Sinh: Đế Quốc Giải Trí Lớn
16498	van-vuc-chi-vuong	Vạn Vua Vực
16500	tuyet-the-duoc-than	Thần Thuốc Tuyệt Thế
16501	cuu-thu-dai-hanh	Trùm Sách Cũ
16503	ma-vuong-dich-nghia-mau	Mẹ Nuôi Của Ma Vương
16505	van-ngu-than-thoai	Thần Thoại Vui Chơi Giải Trí
16506	long-vuong-gioi	Long Vương Cai
16518	mo-bat-khoa-hoc-dich-than-	Nào Đó Không Khoa Học Thân Sĩ Dưỡng Thành Sổ Tay
16524	pha-mieu-huu-than-tien	Miếu Đổ Nát Có Thần Tiên
16525	tong-hop-than-bien-tong-huu-	(Tổng Hợp) Bên Cạnh Tổng Có Gia Hoả Kỳ Quái
16526	muv-luv-al-hong-long	MUV   LUV AL Rồng Đỏ
16527	anh-hung-lien-minh-chi-trung-	Trung Đơn Liên Minh Huyền Thoại Vinh Quang
16530	khung-bo-vi-bac	Weibo Khủng Bố
16531	su-thuong-toi-nguu-luan-hoi	Trong Lịch Sử Luân Hồi Trâu Nhất
16532	dai-quoc-thu	Đại Quốc Thủ
16533	yeu-the-tung-hoanh	Thế Yêu Tung Hoành
16534	quang-nao-vo-ton	Quang Não Tôn Võ
16538	thieu-nu-ky-nguyen	Kỷ Nguyên Thiếu Nữ
16544	mac-tu-khoa-1941	Moskva 1941
16546	nhan-tra-thanh-dich-vo-han-	Cặn Bã Thành Vô Hạn Đẩy Hành Trình Muội
16547	quy-than-trung	Mộ Thần Quỷ
16548	ngu-dao-tong-su	Tông Sư Ngự Đạo
16549	the-gian-tu-tai-tien	Thế Gian Tiên Tự Tại
16550	huyen-huyen-thuong-nhan	Thương Nhân Huyễn Hoặc
16551	dai-phu-ong	Đại Phú Ông
16553	mo-cao-phan-kinh-gioi-thi-	Nào Đó Câu Chuyện Kousaka Kyousuke Thị
16555	on-dich-the-gioi	Thế Giới Ôn Dịch
16558	tai-ha-a-sach-huu-ha-	Tại Hạ Daxua, Có Chuyện Gì Vậy
16568	dao-an-vo-song	Nói Ấn Vô Song
16569	su-tu-thu-dich-chinh-do	Hành Trình Của Thú Sư Tử
16570	du-tien-kinh	Kính Du Tiên
16574	quan-vu-nhan-loai-y-ngoai-	Về Nhân Loại Ngoài Ý Muốn Bỏ Mình Điều Tra Báo Cáo
16576	nga-bat-cau-tien	Ta Không Cầu Tiên
16579	quan-cu-sieu-pham	Quan Cư Siêu Phẩm
16580	tang-tam-benh-cuong-dich-vo-han	Mất Trí Phát Rồ Vô Hạn
16581	xuyen-viet-hoang-dao-dao-sinh	Xuyên Qua Hoang Đảo Chạy Trốn
16582	vo-han-than-si	Thân Sĩ Vô Hạn
16583	tram-anh-van-dinh	Trâm Anh Vấn Đỉnh
16588	nga-cu-nhien-thuong-truc-ba-lieu	Ta Thế Mà Lên Truyền Hình Trực Tiếp Rồi
16589	vo-hiep-the-gioi-dai-hoan-kho	Võ Hiệp Thế Giới Hoàn Khố Lớn
16590	cam-y-xuan-thu	Xuân Thu Cẩm Y
16592	trung-sinh-chi-gia-toan-sang-	Trùng Sinh: Cái Này Đời Người Chua Sướng
16594	ban-toa-dong-phuong-bat-bai	Bổn Toạ Đông Phương Bất Bại
16595	thanh-duong-thai-duong-vuong	Thánh Đường Vua Mặt Trời
16602	hong-hoang-chi-minh-ngoc	Minh Ngọc Hồng Hoang
16604	tuc-dan-quy-cuoc	Bàn Chân Quỷ Giới Túc Cầu
16606	trung-sinh-chi-vong-hong-thuong-	Trùng Sinh: Võng Hồng Thượng Vị Công Lược
16609	toi-cuong-thang-cap-he-thong	Nhất Mạnh Thăng Cấp Hệ Thống
16612	phan-dau-tai-that-thap-nien-dai	Phấn Đấu Ở Thời Năm 1970
16615	vo-hiep-chi-hiep-chi-dai-gia	Võ Hiệp Chi Hiệp Chi Đại Giả
16620	hac-son-nguc-chu	Ngục Hắc Sơn Chủ
16646	hon-don-ma-ton	Ma Tôn Hỗn Độn
16647	hoi-dao-qua-khu-lai-luyen-ai	Hồi Đến Quá Khứ Đến Yêu Đương
16653	do-thi-chung-tu-vuong	Vương Hạt Giống Đô Thị
16654	van-ngu-dai-thoi-dai	Vui Chơi Giải Trí Đại Thời Đại
16656	dai-minh-tinh-thi-nga	Đại Minh Tinh Là Ta
16666	nhi-thu-nguyen-hac-quang-benh-	Người Mang Theo Virus Hắc Quang Nhị Thứ Nguyên
16671	giap-ngo-chi-quan-cong-ba-the	Công Nghiệp Quân Sự Giáp Ngọ Thế Bá
16677	trach-he-thong-du-phong-chua-	Hệ Thống Trạch Cùng Điên Hành Trình Hố Người Của Chúa Tể
16679	dao-si-luu-hoc-sinh-du-	Lưu Học Sinh Đạo Sĩ Cùng Thiếu Nữ Âm Dương Sư
16681	bo-long-an	Bộ Long Ấn
16683	bat-khoa-hoc-dich-thien-thien-truyen	Không Khoa Học Mỗi Ngày Truyền
16684	dong-kinh-anh-co	Ảnh Tokyo Cơ
16685	sieu-cap-truyen-ky-the-gioi	Thế Giới Truyền Kỳ Siêu Cấp
16687	vo-hiep-chi-duy-nhat-than-	Duy Nhất Võ Hiệp Người Chơi Thần Cấp
16693	vo-han-dich-toi-ac	Tội Ác Vô Hạn
16698	dich-ao-dich-hac-am-dong-	Cổ Tích Hắc Ám Của Dior Mạo Hiểm Kỳ Diệu
16702	thanh-yeu	Thanh Yêu
16703	ao-tuong-huong	Gensōkyō
16705	that-tu-van	Bảy Văn Chữ
16721	trung-sinh-khong-gian-chi-dien-	Trùng Sinh Điền Viên Không Gian Chỗ Quy
16725	lai-dao-hoa-anh-dich-nga-	Đi Đến Ta Của Hoả Ảnh Không Thể Nào Bẩn Như Vậy
16744	nao-khong	Não Khống
16745	phong-hoa-dan	Lửa Hiệu Dẫn
16747	lau-ngoai-lau	Lầu Bên Ngoài Lầu
16753	hien-thuc-pho-ban-cong-luoc-	Bản Sao Hiện Thực Công Lược Chỉ Nam
16754	lo-thach-the-gioi-dai-mao-hiem	Đại Mạo Hiểm Thế Giới Đá Lò
16755	dai-tong-huu-yeu-khi	Đại Tống Có Yêu Khí
16758	pham-toi-tam-ly	Phạm Tội Tâm Lý
16759	thien-tai-nu-boc-nguy-nuong	Trap Hầu Gái Thiên Tài
16762	toi-cuong-tru-ba	Mạnh Nhất Bá Bếp
16763	mat-nhat-tho-hanh-gia	Người Hành Thổ Tận Thế
16764	mac-kim-thien-de	Mò Kim Thiên Đế
16765	dau-ngu-chi-dinh-cap-chu-ba	Đấu Đỉnh Cấp Cá Chủ Bá
16766	vi-dien-dien-the	Thang Máy Vị Diện
16767	thiet-giap-oanh-minh	Thiết Giáp Nổ Vang
16768	toi-cuong-yeu-nghiet	Nhất Mạnh Yêu Nghiệt
16771	vi-lai-lieu-thien-quan	Group Chat Tương Lai
16775	hong-lau-chi-gia-mau-bat-tu	Hồng Lâu Chi Giả Mẫu Bất Từ
16776	sieu-cap-hac-khoa-ky	Công Nghệ Đen Siêu Cấp
16777	hac-hon-de-doc	Đề Đốc Hắc Hồn
16778	chinh-do	Hành Trình
16782	tinh-hong-vuong-toa	Vương Toạ Đỏ Tươi
16784	huan-dieu-han-ngu	Huân Diệu Kbiz
16785	nga-dich-han-quoc-tien-nu-	Các Bạn Gái Cũ Hàn Quốc Của Ta
16786	nhi-thu-nguyen-chi-tinh	Nhị Thứ Nguyên Chi Sao
16792	tong-si-yeu-nhieu	Tống Sĩ Yêu Nhiêu
16799	tu-huu-the-gioi	Tư Hữu Thế Giới
16807	bat-hu-chi-lo	Con Đường Bất Hủ
16813	tinh-te-si-binh-di-gioi-du	Thế Giới Khác Binh Lính Liên Sao Bơi
16815	ngoai-dao	Ngoại Đạo
16816	cuu-nhat-dai-tieu-thu-kim-	Đại Tiểu Thư Ngày Xưa Hôm Nay Cũng Ôn Tồn Lễ Độ
16835	trach-viet-chi-dich-du-hi	Trò Chơi Trạch Việt Dừng Lại
16844	cong-chua-phan-quoc-ky	Công Chúa Phản Quốc Ký
16845	nga-dich-duong-muoi-hoan-huu-	Đường Muội Của Ta Còn Có Ba Năm Có Thể Sống
16867	nga-yeu-to-dai-minh-tinh	Ta Muốn Làm Đại Minh Tinh
16868	khoai-xuyen-chi-hoan-my-menh-van	Hoàn Mỹ Xuyên Nhanh Vận Mệnh
16869	than-ky-dich-tuong-co	Máy Chụp Ảnh Thần Kỳ
16870	vo-song-lol	LOL Vô Song
16876	tien-phong	Tiên Phong
16878	nga-bat-thanh-tien	Ta Không Thành Tiên
16881	bach-quy-cam-ky	Bách Quỷ Cấm Kỵ
16882	phong-cuong-du-luan	Du Thuyền Điên Cuồng
16883	anh-hung-lien-minh-chi-thang-	Người Thắng Liên Minh Huyền Thoại Vô Song
16884	thuong-phao-du-hiep	Du Hiệp Súng Ống
16886	thu-tu-phong-luu	Thứ Tử Phong Lưu
16890	khu-ma-chu-ba	Trừ Ma Chủ Bá
16892	vong-du-chi-than-cap-co-	Game Online: Thần Cấp Thợ Săn Cơ Giới
16894	thuong-co-quyen-truc-chi-thien-	Chân Trời Quyển Trục Thượng Cổ Vương Chí Cao
16896	quan-dao	Quan Đạo
16900	tien-su-vo-dich	Tiên Sư Vô Địch
16905	bao-thuc-vu-chu	Vu Bạo Thực Chủ
16908	vong-du-chi-cam-y-ve	Game Online: Cẩm Y Vệ
16910	vo-han-chi-tinh-than-luc-	Vô Hạn Chi Người Khống Chế Tinh Thần Lực
16911	sieu-cap-chuong-mon	Chưởng Môn Siêu Cấp
16912	dap-thien-vo-ngan	Đạp Trời Không Vết
16913	tong-tai-hieu-hoa-lai-thuong-nga	Tổng Tài Hoa Khôi Trường Trành Lên Ta
16914	vong-vuong-chi-trung-hoi-so-	Trở Lại Vương Lưới Sơ Đời Đời
16922	ma-chuong-thien-ha	Thiên Hạ Ma Chưởng
16926	nguyet-hoa-ha-dich-uoc-hoi	Dưới Nguyệt Hoa Hẹn Gặp
16927	vien-dong-vuong-dinh	Viễn Đông Vương Đình
16929	nga-dich-dai-bao-kiem	Đại Bảo Kiếm Của Ta
16930	trung-sinh-chi-nga-bien-thanh-	Trùng Sinh: Ta Biến Thành Giòi 2
16934	bach-hoc-thoi-dai	Phí Công Học Thời Đại
16935	thiet-huyet-hoang-do	Kế Hoạch Lớn Thiết Huyết
16937	vo-hiep-du-ky	Du Ký Võ Hiệp
16939	tong-hop-ca-ca-mon-tong-	Các Ca Ca [Tổng Hợp] Luôn Là Tại Tìm Đường Chết
16940	tong-thao-thiet	[Tổng] Thao Thiết
16944	trung-sinh-chi-van-hao-cu-tinh	Trùng Sinh: Siêu Sao Văn Hào
16947	phap-than-giang-lam	Pháp Thần Giáng Đến
16948	van-gioi-thien-vuong-2	Vạn Giới Thiên Vương 2
16951	toi-so-dich-ma-quy	Ma Quỷ Lúc Đầu
16954	bao-phong-phap-than	Thần Pháp Gió Bão
16963	tong-anh-my-de-nhat-nhan-	[Tổng Anh Mỹ] Ngôi Thứ Nhất Phi Số Nhiều
16964	xich-ky-thien-ha	Thiên Hạ Cờ Đỏ
16966	nhien-cuong-chi-hon	Hồn Đốt Thép
16967	tong-man-thu-nguyen-chinh-phuc-gia	Tổng Mạn: Người Chinh Phục Thứ Nguyên
16972	dai-chich-thien-su-khu-tu-tien	Mang Chỉ Thiên Sứ Đi Tu Tiên
16976	than-nhan-tieu-phap-su	Thần Mắt Pháp Sư Nhỏ
16977	hiep-vo-the-gioi	Hiệp Thế Giới Võ
16979	toi-hau-dich-hung-nhan	Người Hung Cuối Cùng
16980	dai-tong-vuong-hau	Vương Hầu Đại Tống
16983	quan-lo-tieu-dao	Quan Lộ Tiêu Dao
16984	tieu-dong	Tiêu Đồng
16986	trung-sinh-chi-tuong-tinh-truyen-ky	Trùng Sinh: Đem Truyền Kỳ Sao
16988	hanh-dao-dai-thien	Hành Đạo Lớn Nghìn
16991	nhi-linh-nhat-tu-nien-thanh-	Hai Không Một Bốn Năm Kỷ Sự Cuộc Chiến Chén Thánh
16995	nguoc-sat	Hành Hạ Đến Chết
16997	vo-hiep-the-gioi-ly-dich-	Người Chơi Siêu Cấp Trong Thế Giới Võ Hiệp
17000	thanh-dao-gia	Người Thành Đạo
17001	mat-the-chi-thanh-mau-he-thong	Thánh Mẫu Mạt Thế Hệ Thống
17004	long-duc-thuong-khung	Bầu Trời Cánh Rồng
17005	trong-phan-cuu-thoi-quang	Trở Về Trước Đây Quang
17007	khoai-xuyen-ky-thuc-nga-huu-	[Xuyên Nhanh] Kỳ Thực Ta Có Một Trái Tim Phản Phái
17008	ma-tinh-du-hi	Trò Chơi Ma Tính
17013	chi-cao-chua-te	Chí Cao Chúa Tể
17015	my-thieu-nu-thi-de-nhat-	Mỹ Thiếu Nữ Là Sức Sản Xuất Thứ Nhất
17016	cau-truong-giao-phu	Cha Đỡ Đầu Sân Bóng
17020	phan-dau-tai-hong-lau	Phấn Đấu Ở Hồng Lâu
17025	hau-cung-giai-le-tam-duyet-nga	Giai Lệ Hậu Cung Tâm Vui Mừng Ta
17036	sieu-cap-hien-te-he-thong	Siêu Cấp Hiến Tế Hệ Thống
17037	bien-than-song-bao-thai-nu-	Biến Thân Nữ Minh Tinh Sinh Đôi
17039	tien-moc-truyen-ky	Tiên Truyền Kỳ Gỗ
17059	ao-tuong-giang-lam-hien-thuc	Giả Tưởng Buông Xuống Hiện Thực
17060	tu-thap-xung-ton	Tụ Tháp Xưng Tôn
17061	minh-tinh-luat-su	Luật Sư Minh Tinh
17062	nga-mon-dich-the-gioi-dai-chien	Chiến Tranh Thế Giới Của Chúng Ta
17063	do-thi-van-vo-thien-tai	Thiên Tài Văn Võ Đô Thị
17065	du-hi-dai-minh-tinh	Du Hí Đại Minh Tinh
17066	tong-tu-truong-dao-cau-truong	Theo Tù Trưởng Đến Sân Bóng
17071	xuyen-viet-toan-nang-he-thong	Xuyên Qua Hệ Thống Toàn Năng
17072	cat-dieu-dia-cau	Ăn Hết Địa Cầu
17075	huong-giang-vuong-trieu	Vương Triều Hương Giang
17090	vi-quang-chi-thanh	Thành Ánh Sáng Nhạt
17091	chinh-chien-ngu-thien-nien	Chinh Chiến Năm Nghìn Năm
17092	dai-minh-nhan-nhan	Người Rảnh Rỗi Đại Minh
17093	van-than-ky	Chết Thần Ký
17094	ky-thuat-chi-vuong	Vua Kỳ Thuật
17095	sinh-tu-bi-lao	Sinh Tử Mệt Nhọc
17097	cat-tuong-van-lien-hoa-lau	Lầu Cát Tường Văn Liên Hoa
17098	dong-cung	Đông Cung
17111	mat-nhat-dieu-dan	Tận Thế Điêu Dân
17119	thanh-ky-si-vo	Thánh Kỵ Sĩ Võ
17121	ma-vuc	Ma Vực
17123	nhan-tinh-cam-dao-nhi-hai-	Nhân Tính Cấm Đảo Nhị Số Ma Biển
17124	trung-sinh-chi-vuong-bai-bien-dao	Trùng Sinh: Biên Đạo Vương Bài
17125	trung-sinh-chi-thien-thien-kiem-	Trùng Sinh: Mỗi Ngày Nhặt Rác Rưởi
17128	trung-sinh-nhat-ban-to-giam-doc	Trùng Sinh Nhật Bản Làm Giám Sát
17136	quan-anh-tam-quoc	Quần Anh Tam Quốc
17138	sieu-cap-lanh-chua-he-thong	Hệ Thống Lãnh Chúa Siêu Cấp
17140	dai-han-khoa-ky-de-quoc	Đế Quốc Khoa Học Kỹ Thuật Đại Hán
17142	man-uy-chi-anh-hung-he-thong	Anh Hùng Marvel Hệ Thống
17143	trung-sinh-chi-van-ngu-cao-thu	Trùng Sinh: Cao Thủ Vui Chơi Giải Trí
17145	khung-bo-quang-ba	Phát Thanh Kinh Dị
17146	tu-do-tinh-ky	Tinh Kỳ Tự Do
17147	nghich-thien-ky	Kỹ Nghịch Thiên
17148	van-ngu-huong-giang	Vui Chơi Giải Trí Hương Giang
17150	thoi-quang-chi-chu	Thuyền Thời Giờ
17157	sieu-thu-nguyen-chien-tuyen	Siêu Chiến Tuyến Thứ Nguyên
17159	di-do-ac-ma-khong-gian	Không Gian Ác Ma Dị Độ
17161	tram-dich-ba-do	Bá Của Trẫm Đồ
17165	nhi-mon-do-thi-trung-sinh-gia	Các Ngươi Đều Là Người Trùng Sinh
17166	vong-du-chi-toan-cau-tai-tuyen	Game Online: Toàn Cầu Tại Tuyến
17167	do-thi-liep-nhan	Thợ Săn Đô Thị
17168	linh-su-chi-song-nhan	Linh Hai Lưỡi Sứ
17169	ma-cam-chi-van-vat-dong-ket	Ma Vạn Vật Cấm Đông Lại
17171	phich-lich-giang-ho-chi-muc-	Mục Giang Hồ Sét Đánh Trời Hữu Đạo
17180	so-ma-chi-tam-quang	Tìm Chữ Số Quang
17183	thinh-ha-phu-hoa	Phù Hoa Giữa Hè
17189	dai-duong-than-trieu	Đại Đường Thần Hướng
17194	thi-khe	Khế Thi
17205	ngam-du-thich-sat-luc	Ngâm Du Ám Sát Ghi
17211	chien-chuy-chi-le-minh-vien-chinh	Chiến Sáng Sớm Chuỳ Viễn Chinh
17212	vo-gian-hieu-hung	Kiêu Hùng Khăng Khít
17215	hp-tai-ha-ba-dac-huu-	[HP] Tại Hạ Potter, Có Chuyện Gì Vậy?
17217	sieu-thoi-khong-chu-ba	Siêu Thời Không Chủ Bá
17218	nga-dich-xi-so-thong-vang-	Nhà Xí Của Ta Đi Thông Nhị Thứ Nguyên
17221	hp-phuc-dia-ma-dau-cong-ky	[Hp] Voldemort Quăng Chung Ký
17222	khang-nhat-chi-diep-hai-dai-	Điệp Kháng Nhật Đại Anh Hùng Biển
17223	loi-chi-vo-han	Vô Hạn Lôi
17224	sieu-tu-nhien-dai-anh-hung	Đại Anh Hùng Siêu Tự Nhiên
17240	giang-son-bat-hoi	Giang Sơn Không Hối Hận
17263	vo-han-thanh-truong-chi-lo	Con Đường Phát Triển Vô Hạn
17265	tien-thanh-ky	Thành Tiên Kỷ
17267	nhat-quyen-hoang-gia	Một Hoàng Giả Quyền
17268	thoi-khong-ba-van	Gợn Sóng Thời Không
17269	sieu-nao-thien-y	Siêu Trời Não Y
17272	kien-tao-de-quoc	Xây Dựng Đế Quốc
17274	hai-tac-vuong-chi-man-man-	Đằng Đẵng Vua Hải Tặc Đường Dài
17275	bat-hu-pham-nhan	Bất Hủ Phàm Nhân
17277	nhat-dau-long	Một Đầu Rồng
17284	ao-tuong-dai-luyen-thanh	Giả Tưởng Lớn Luyện Thành
17287	mat-nhat-nhi-thu-nguyen	Tận Thế Nhị Thứ Nguyên
17291	vo-tan-the-gioi-truc-ba-	Thế Giới Vô Tận Phát Trực Tiếp Hệ Thống
17292	vo-han-dao-gia	Đạo Nhân Vô Hạn
17294	luc-linh-thoi-quang-tieu	Sáu Lúc Không Giờ Chỉ Riêng Xinh
17297	mong-du-tien-vo	Mộng Du Tiên Võ
17299	tien-tung	Dọc Tiên
17300	tay-thiet-thanh-dich-tap-ba-	Kaspersky Của Thành Sắt Tây
17301	vo-hiep-the-gioi-tieu-long-sao	Võ Hiệp Thế Giới Áo Rồng Nhỏ
17306	nhi-thu-nguyen-chi-du-nhan	Nhị Thứ Nguyên Chi Nhàn Nhã
17307	tan-luc-gioi-tien-ton	Tiên Tôn Lục Giới Mới
17309	nga-khieu-cao-phan-kinh-gioi-	Ta Kêu Kousaka Kyousuke Nhưng Ta Không Hề Muốn Bị Muội Muội Đẩy Ngã
17312	tuong-thanh-dai-su	Thầy Tướng Thanh
17313	tong-dai-du-ngon-gia	[Tổng] Đại Tiên Tri
17316	hp-le-minh-vi-chi	[HP] Sáng Sớm Chưa Đến
17327	truyen-ky-liep-ma-nhan	Truyền Kỳ Người Săn Ma
17328	nga-tai-di-gioi-huu-ca-gia	Ta Tại Thế Giới Khác Có Cái Nhà
17329	nga-chan-thi-vo-dao-cao-thu	Ta Thật Là Cao Thủ Võ Đạo
17336	vo-dich-anh-hung-he-thong	Vô Địch Hệ Thống Anh Hùng
17337	dia-phu-dai-de	Đại Đế Địa Phủ
17338	trung-sinh-chi-xuat-nhan-dau-dia	Trùng Sinh: Vượt Hẳn Mọi Người
17339	thoi-thuong-dai-ti	Thời Thượng Lớn Xé
17354	bat-hu-thuat-si	Bất Hủ Thuật Sĩ
17358	dai-minh-tien-nhan	Đại Minh Tiên Nhân
17359	hoa-khai-vien-thu-da-thoi-	Hoa Nở Viện Thu Đêm Lùi Bút Ký Ma
17360	nga-dich-ao-tuong-de-quoc	Ta Giả Tưởng Đế Quốc
17372	van-lich-tan-hoang	Tân Hoàng Vạn Lịch
17373	thu-nguyen-lieu-thien-quan	Group Chat Thứ Nguyên
17374	toi-cuong-tan-thu-kiem	Mạnh Nhất Kiếm Tay Mới
17381	tang-thi-chi-mat-nhat-dich-	Phản Bội Tận Thế Tang Thi
17383	ma-tang	Tăng Ma
17386	su-thuong-toi-cuong-diem-chu	Trong Lịch Sử Mạnh Nhất Chủ Tiệm
17387	sieu-nang-dai-minh-tinh	Đại Minh Tinh Siêu Năng
17388	luan-hoi-du-hi-khong-gian	Luân Hồi Không Gian Trò Chơi
17389	nga-nu-nhi-lai-tu-vi-lai	Con Gái Của Ta Đến Từ Tương Lai
17392	chung-boc-chi-boc	Chúng Bộc Bộc
17426	khoa-ky-dai-tien-tong	Khoa Học Kỹ Thuật Tiên Tông Lớn
17427	sieu-thoi-khong-xuyen-viet	Siêu Thời Không Xuyên Qua
17428	anh-hung-lien-minh-chi-bao-	Hành Hung Liên Minh Huyền Thoại Toàn Cầu
17430	vo-han-thu-dai	Vô Hạn Thay Thế
17432	ao-tuong-the-gioi-dich-man-	Thế Giới Giả Tưởng Dài Dằng Dặc Chi Lữ
17433	nu-kiem-thanh-dich-nghiem-tuc-	Nữ Kiếm Thánh Nghiêm Túc Hướng Thế Giới Hành Trình Chinh Phục
17434	hoa-anh-chi-toi-cuong-ao-thuat	NARUTO: Mạnh Nhất Ảo Thuật
17435	hai-quan-quy-cong-tu	Quý Công Tử Hải Quân
17436	thanh-hoang	Thánh Hoàng
17439	toi-chung-xuyen-viet	Cuối Cùng Xuyên Qua
17441	vo-han-chi-nhat	Vô Hạn Chi Ngày
